"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";""
"125";"190";"Stig Carlson";"Strandhagen";"M";"NOR";"BORGEN";"FE 3";"M Senior";"27:14.0";"23:20.0";"2015-05-23T15:23:45.6280000";"BORGEN";""
"126";"179";"Daniel";"Richardson";"M";"NOR";"HAFRSFJORD";"FE 3";"M Senior";"27:20.0";"23:26.0";"2015-05-23T15:18:06.5900000";"HAFRSFJORD";""
"127";"127";"Audun";"FOYN";"M";"NOR";"SK Rye sykkel";"FE 3";"M Senior";"27:29.0";"23:35.0";"2015-05-23T14:51:55.9960000";"OSLO";""
"128";"195";"Nils Mo";"Storaas";"M";"NOR";"BERGEN";"FE 3";"M Senior";"27:32.0";"23:38.0";"2015-05-23T15:26:18.6930000";"Bergen";""
"129";"143";"Åsmund";"Isaksen";"M";"NOR";"LANGESUND";"FE 3";"M Senior";"27:34.0";"23:40.0";"2015-05-23T15:00:35.5220000";"Langesund";""
"130";"129";"Marius";"Rønningen";"M";"NOR";"Brødrene Dahl AS";"FE 3";"M Senior";"27:41.0";"23:47.0";"2015-05-23T14:53:31.3290000";"SIGGERUD";""
"131";"161";"Lars Kristian";"Günther";"M";"NOR";"Skjeberg CK";"FE 3";"M Senior";"27:44.0";"23:50.0";"2015-05-23T15:08:56.6130000";"DEGERNES";""
"132";"163";"Thomas";"Paulsen";"M";"NOR";"LYSAKER";"FE 3";"M Senior";"27:53.0";"23:59.0";"2015-05-23T15:10:31.8900000";"Lysaker";""
"133";"14";"Michael Overbeck";"Cook";"M";"NOR";"IK Hero";"FE 3";"M Senior";"28:05.0";"24:11.0";"2015-05-23T13:54:26.6660000";"Eidsvoll";""
"134";"171";"Magne";"Ilsaas";"M";"NOR";"OSLO";"FE 3";"M Senior";"29:53.0";"25:59.0";"2015-05-23T15:14:10.6530000";"OSLO";""
"135";"189";"Sigurd";"Mellemsæter";"M";"NOR";"Oppdal SK";"FE 3";"M Senior";"30:57.0";"27:03.0";"2015-05-23T15:22:35.7210000";"Lillehammer";""
"136";"118";"Kjetil";"Haugersveen";"M";"NOR";"Eidanger IL / Luftetur";"FE 3";"M Senior";"31:04.0";"27:10.0";"2015-05-23T14:48:32.1320000";"Porsgrunn";""
"137";"187";"Anders";"Rustberggard";"M";"NOR";"FORNEBU";"FE 3";"M Senior";"31:17.0";"27:23.0";"2015-05-23T15:22:35.0690000";"Fornebu";""
"138";"20";"Morten";"Mølsted";"M";"NOR";"Oslostudentenes IK / Trail Cartel";"FE 3";"M Senior";"32:15.0";"28:21.0";"2015-05-23T13:57:15.4360000";"Oslo";""
"139";"12";"Jan Helge";"Aalbu";"M";"NOR";"Sogn CK";"FE 3";"M Senior";"32:39.0";"28:45.0";"2015-05-23T13:53:38.9980000";"Sogndal";""
"140";"108";"Anders";"Samnøy";"M";"NOR";"SK Rye sykkel";"FE 3";"M Senior";"33:24.0";"29:30.0";"2015-05-23T14:41:45.6530000";"Oslo";""
"141";"185";"Edgars";"Abols";"M";"LAT";"Sandnes Sykleklubb";"FE 3";"M Senior";"34:58.0";"31:04.0";"2015-05-23T15:19:51.9220000";"Taurene";""
"141";"186";"Edgars";"C?rulis";"M";"LAT";"";"FE 3";"M Senior";"34:58.0";"31:04.0";"2015-05-23T15:20:41.3500000";"";""
"143";"135";"Rufus";"Preiss";"M";"GBR";"Kragerø SK";"FE 3";"M Senior";"38:02.0";"34:08.0";"2015-05-23T15:00:08.1110000";"Stabbestad";""
"144";"48";"Holm";"Grimsrud";"M";"NOR";"SK Rye sykkel";"FE 3";"M Senior";"50:54.0";"47:00.0";"2015-05-23T14:12:00.4040000";"OSLO";""
"145";"180";"Sondre";"Aannestad";"M";"NOR";"SELLEBAKK";"FE 3";"M Senior";"0:00.0";"";"";"SELLEBAKK";""
"146";"80";"Fredrik";"Arnesen";"M";"NOR";"MOSS";"FE 3";"M Senior";"0:00.0";"";"";"Moss";""
"146";"178";"Björn";"Asplund";"M";"NOR";"OSLO";"FE 3";"M Senior";"0:00.0";"";"";"Oslo";""
"146";"169";"Christoffer E";"Bakke";"M";"NOR";"Soon CK";"FE 3";"M Senior";"0:00.0";"";"";"HØLEN";""
"146";"99";"Stian";"Bergeland";"M";"NOR";"SK Rye sykkel";"FE 3";"M Senior";"0:00.0";"";"";"OSLO";""
"146";"165";"Philip Johannessen";"Bjørkesett";"M";"NOR";"IK Hero";"FE 3";"M Senior";"0:00.0";"";"";"Fornebu";""
"146";"124";"Trond";"Brudeseth";"M";"NOR";"Axess";"FE 3";"M Senior";"0:00.0";"";"";"MOLDE";""
"146";"84";"Vidar";"Folden";"M";"NOR";"OSLO";"FE 3";"M Senior";"0:00.0";"";"";"OSLO";""
"146";"65";"Thomas";"Gajda Asbjørnhus";"M";"NOR";"Drammen CK";"FE 3";"M Senior";"0:00.0";"";"";"DRAMMEN";""
"146";"139";"Odd Magnus";"Guldal";"M";"NOR";"SK Rye sykkel";"FE 3";"M Senior";"0:00.0";"";"";"Oslo";""
"146";"137";"Rune";"Gundersen";"M";"NOR";"Bærum OCK";"FE 3";"M Senior";"0:00.0";"";"";"VOGNILL";""
"146";"156";"Even";"Hægland";"M";"NOR";"CK Henie";"FE 3";"M Senior";"0:00.0";"";"";"Os";""
"146";"64";"Niklas";"Halvorsen";"M";"NOR";"KRISTIANSAND S";"FE 3";"M Senior";"0:00.0";"";"";"Kristiansand S";""
"146";"86";"Sindre";"Hansen";"M";"NOR";"BERGEN";"FE 3";"M Senior";"0:00.0";"";"";"BERGEN";""
"146";"167";"Klaus Jørgen";"Kjærnet";"M";"NOR";"Hurtigruta Carglass AS";"FE 3";"M Senior";"0:00.0";"";"";"OSLO";""
"146";"32";"Thomas";"Klingenberg";"M";"NOR";"SK Rye sykkel";"FE 3";"M Senior";"0:00.0";"";"";"Oslo";""
"146";"116";"Johannes Dvorak";"Lagos";"M";"NOR";"Bjørndal IF Sykkel / Probike/ Ibis Cycles";"FE 3";"M Senior";"0:00.0";"";"";"OSLO";""
"146";"66";"Sven";"Leininger";"M";"NOR";"Bergen MTB Klubb";"FE 3";"M Senior";"0:00.0";"";"";"BERGEN";""
"146";"147";"Jon";"Lindgren";"M";"SWE";"Göteborgs Stigcyklister";"FE 3";"M Senior";"0:00.0";"";"";"Göteborg";""
"146";"173";"Terje";"Løvstad";"M";"NOR";"Romeriksåsen SK / Outdoorsport-Qloom";"FE 3";"M Senior";"0:00.0";"";"";"Gjerdrum";""
"146";"75";"John";"Magee";"M";"NOR";"Statoil";"FE 3";"M Senior";"0:00.0";"";"";"OSLO";""
"146";"37";"Pål";"Neverdal";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 3";"M Senior";"0:00.0";"";"";"OSLO";""
"146";"168";"Kim";"Norgård";"M";"NOR";"IK Hero / Birk Sport";"FE 3";"M Senior";"0:00.0";"";"";"Oslo";""
"146";"157";"Aleksander";"Østerhus";"M";"NOR";"Kristiansands CK";"FE 3";"M Senior";"0:00.0";"";"";"Kristiansand";""
"146";"92";"Henrik";"Sagen";"M";"NOR";"BERGEN";"FE 3";"M Senior";"0:00.0";"";"";"bergen";""
"146";"70";"Simen";"Scharning";"M";"NOR";"SK Rye sykkel";"FE 3";"M Senior";"0:00.0";"";"";"Oslo";""
"146";"13";"Hermann";"Solvær";"M";"NOR";"Kristiansands CK / Cube Action Team";"FE 3";"M Senior";"0:00.0";"";"";"KRISTIANSAND S";""
"146";"23";"Test";"Test";"M";"NOR";"GJØVIK";"FE 3";"M Senior";"0:00.0";"";"";"Gjøvik";""
"146";"82";"Robert";"Torp";"M";"NOR";"Gresvik IF";"FE 3";"M Senior";"0:00.0";"";"";"Fredrikstad";""
"146";"63";"Helge Stjern";"Tvedt";"M";"NOR";"LAKSEVÅG";"FE 3";"M Senior";"0:00.0";"";"";"LAKSEVÅG";""
"146";"200";"Torstein";"Waldal";"M";"NOR";"HOMMELVIK";"FE 3";"M Senior";"0:00.0";"";"";"HOMMELVIK";""
"146";"51";"Yngve";"Ydersbond";"M";"NOR";"OSLO";"FE 3";"M Senior";"0:00.0";"";"";"OSLO";""
"1";"58";"Stina";"Bondehagen";"F";"NOR";"Oslostudentenes IK";"FE 4";"K Senior";"30:21.0";"0:00.0";"2015-05-24T11:36:23.7570000";"Oslo";""
"2";"78";"Alice";"Grindheim";"F";"NOR";"Drammen CK";"FE 4";"K Senior";"30:22.0";"0:01.0";"2015-05-24T11:46:33.5170000";"Oslo";""
"3";"83";"Hilde";"Strædet";"F";"NOR";"Kristiansands CK / Kristiansand Cykelklubb";"FE 4";"K Senior";"30:24.0";"0:03.0";"2015-05-24T11:48:45.2530000";"Kristiansand S";""
"4";"136";"Helene Thon";"Moland";"F";"NOR";"Hemsedal IL Sykkel";"FE 4";"K Senior";"32:30.0";"2:09.0";"2015-05-24T12:15:43.5720000";"Hosle";""
"5";"182";"Anne";"Melbo";"F";"NOR";"Molde CK";"FE 4";"K Senior";"33:19.0";"2:58.0";"2015-05-24T12:39:30.0750000";"Molde";""
"6";"104";"Ida";"Håkonsson";"F";"NOR";"SK Rye sykkel";"FE 4";"K Senior";"33:32.0";"3:11.0";"2015-05-24T12:00:04.3670000";"Oslo";""
"7";"96";"Joline";"Johansson";"F";"SWE";"Drammen CK";"FE 4";"K Senior";"33:44.0";"3:23.0";"2015-05-24T11:55:56.2950000";"Nittedal";""
"8";"184";"Elin";"Berg";"F";"NOR";"MOLDE";"FE 4";"K Senior";"34:47.0";"4:26.0";"2015-05-24T12:40:14.4720000";"Molde";""
"9";"131";"Astri";"Knudsen";"F";"NOR";"SK Rye sykkel / Team Ibis";"FE 4";"K Senior";"35:01.0";"4:40.0";"2015-05-24T12:14:19.8260000";"LEIKANGER";""
"10";"154";"Randi-Lise";"Almås";"F";"NOR";"OSLO";"FE 4";"K Senior";"37:17.0";"6:56.0";"2015-05-24T12:26:45.3070000";"OSLO";""
"11";"97";"Guro";"Stjernvang";"F";"NOR";"Hemsedal IL Sykkel / Star Motor";"FE 4";"K Senior";"39:02.0";"8:41.0";"2015-05-24T11:57:25.5300000";"Hosle";""
"12";"98";"Martine";"Walbye";"F";"NOR";"SKREIA";"FE 4";"K Senior";"40:20.0";"9:59.0";"2015-05-24T12:00:32.6130000";"SKREIA";""
"13";"198";"Inger Helene";"Hamborg";"F";"NOR";"Snertne Pigers Velocipedklub";"FE 4";"K Senior";"42:37.0";"12:16.0";"2015-05-24T12:49:54.3620000";"Kongsberg";""
"14";"85";"Vera";"Leivsdottir";"F";"NOR";"NTNUI";"FE 4";"K Senior";"43:54.0";"13:33.0";"2015-05-24T12:02:03.1960000";"Bergen";""
"15";"152";"Maria";"Bergli";"F";"NOR";"DRAMMEN";"FE 4";"K Senior";"46:41.0";"16:20.0";"2015-05-24T12:28:08.4430000";"Drammen";""
"16";"199";"Beate";"Akselsen";"F";"NOR";"OSLO";"FE 4";"K Senior";"48:28.0";"18:07.0";"2015-05-24T12:52:31.2480000";"OSLO";""
"17";"94";"Synne Marie";"Moss Opsand";"F";"NOR";"OSLO";"FE 4";"K Senior";"54:11.0";"23:50.0";"2015-05-24T11:56:09.7120000";"OSLO";""
"18";"146";"Elisabeth";"Engström";"M";"SWE";"Göteborgs Stigcyklister";"FE 4";"K Senior";"0:00.0";"";"";"Göteborg";""
"18";"105";"Silje Katarina";"Holmsen";"F";"NOR";"Drammen CK";"FE 4";"K Senior";"0:00.0";"";"";"Drammen";""
"18";"130";"Eva";"Spilleth";"F";"NOR";"Bærum OCK";"FE 4";"K Senior";"0:00.0";"";"";"VOGNILL";""
"1";"197";"Johan- Jørgen";"Lindgaard-Strømberg";"M";"NOR";"Bærum OCK / Team Oslo Sportslager";"FE 4";"M Senior";"16:39.0";"0:00.0";"2015-05-24T12:45:44.2610000";"Strømmen";""
"2";"2";"Zakarias Blom";"Johansen";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"21:41.0";"5:02.0";"2015-05-24T11:05:55.9750000";"Kolsås";""
"3";"4";"Lars Vatnebryn";"Sandviken";"M";"NOR";"Drammen CK";"FE 4";"M Senior";"22:04.0";"5:25.0";"2015-05-24T11:06:55.2300000";"Kongsberg";""
"4";"8";"Ove";"Grøndal";"M";"NOR";"Trailhead Nesbyen";"FE 4";"M Senior";"22:43.0";"6:04.0";"2015-05-24T11:09:22.2030000";"NESBYEN";""
"4";"1";"Espen";"Johnsen";"M";"NOR";"Bergen MTB Klubb";"FE 4";"M Senior";"22:43.0";"6:04.0";"2015-05-24T11:05:41.9360000";"Bergen";""
"6";"3";"Jostein";"Hole";"M";"NOR";"Drammen CK / FMC Kongsberg Subsea / Nbnl";"FE 4";"M Senior";"23:07.0";"6:28.0";"2015-05-24T11:06:56.8130000";"Drammen";""
"7";"54";"Guy Peter";"Gibbs";"M";"NOR";"Www.Ride.Io";"FE 4";"M Senior";"23:31.0";"6:52.0";"2015-05-24T11:32:25.2910000";"HAFRSFJORD";""
"8";"6";"Svenn";"Fjeldheim";"M";"NOR";"Nedre Buskerud Nerroverlag";"FE 4";"M Senior";"24:01.0";"7:22.0";"2015-05-24T11:08:36.8490000";"Solbergelva";""
"9";"95";"Petter";"Fagerhaug";"M";"NOR";"Lillehammer CK / NTG Lycra";"FE 4";"M Senior";"24:07.0";"7:28.0";"2015-05-24T11:53:01.4970000";"Gjerdrum";""
"10";"7";"Tom";"Haukom";"M";"NOR";"FMC";"FE 4";"M Senior";"24:09.0";"7:30.0";"2015-05-24T11:09:00.0460000";"KONGSBERG";""
"11";"22";"Ted";"Johansen";"M";"NOR";"IF Frøy";"FE 4";"M Senior";"24:20.0";"7:41.0";"2015-05-24T11:16:47.2300000";"OSLO";""
"12";"5";"Niclas Stensrud";"Andersen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 4";"M Senior";"24:22.0";"7:43.0";"2015-05-24T11:07:57.1700000";"Drøbak";""
"13";"90";"Ole Christian";"Fagerli";"M";"NOR";"Raumer Rytter SK / Team  Milslukern";"FE 4";"M Senior";"24:27.0";"7:48.0";"2015-05-24T11:50:59.8670000";"Skedsmokorset";""
"14";"21";"Bård Sturla";"Stokke";"M";"NOR";"Oslostudentenes IK";"FE 4";"M Senior";"24:31.0";"7:52.0";"2015-05-24T11:16:13.9520000";"OSLO";""
"15";"10";"Pål";"Nakken";"M";"NOR";"Molde CK";"FE 4";"M Senior";"24:55.0";"8:16.0";"2015-05-24T11:10:41.1060000";"Molde";""
"16";"191";"Simen";"Smestad";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"25:06.0";"8:27.0";"2015-05-24T12:41:28.5990000";"Oslo";""
"17";"15";"John Ola";"Buøy";"M";"NOR";"Orkla CK / Team Ibis";"FE 4";"M Senior";"25:12.0";"8:33.0";"2015-05-24T11:13:14.9320000";"Buvika";""
"18";"24";"Joar";"Solem";"M";"NOR";"DRAMMEN";"FE 4";"M Senior";"25:16.0";"8:37.0";"2015-05-24T11:17:54.6050000";"Drammen";""
"19";"17";"Simon";"Johansson";"M";"SWE";"IK Hero";"FE 4";"M Senior";"25:17.0";"8:38.0";"2015-05-24T11:14:28.4830000";"Slependen";""
"20";"19";"Øyvind";"Sætra";"M";"NOR";"Sogn CK";"FE 4";"M Senior";"25:43.0";"9:04.0";"2015-05-24T11:15:40.6170000";"Sogndal";""
"21";"26";"Baard";"Hellebostad";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 4";"M Senior";"25:47.0";"9:08.0";"2015-05-24T11:19:05.3740000";"Borgen";""
"22";"31";"Jon";"Bokrantz";"M";"SWE";"Göteborgs Stigcyklister";"FE 4";"M Senior";"26:01.0";"9:22.0";"2015-05-24T11:22:24.8600000";"Göteborg";""
"23";"45";"Erlend Hegrum";"Askjer";"M";"NOR";"Horten og Omegn's Cykleklubb";"FE 4";"M Senior";"26:06.0";"9:27.0";"2015-05-24T11:28:47.9330000";"Horten";""
"24";"35";"Pål";"Grotnes";"M";"NOR";"Grenland SK";"FE 4";"M Senior";"26:11.0";"9:32.0";"2015-05-24T11:23:39.7910000";"Fredrikstad";""
"25";"181";"Erik";"Hægstad";"M";"NOR";"Fiskum IL / Team Lillehammer Powered by Sport 1 og Scott";"FE 4";"M Senior";"26:22.0";"9:43.0";"2015-05-24T12:36:57.8270000";"Lillehammer";""
"26";"89";"Simen Kalnæs";"Danielsen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 4";"M Senior";"26:23.0";"9:44.0";"2015-05-24T11:50:46.9400000";"Drøbak";""
"27";"174";"Fredrik";"Haraldseth";"M";"NOR";"Bærum OCK / Bull Ski & Kajakk";"FE 4";"M Senior";"26:25.0";"9:46.0";"2015-05-24T12:33:26.9210000";"Oslo";""
"28";"39";"Morgan";"Bakken";"M";"NOR";"Kragerø SK";"FE 4";"M Senior";"26:37.0";"9:58.0";"2015-05-24T11:25:59.1770000";"Kragerø";""
"29";"111";"Severin Poppe";"Midteide";"M";"NOR";"IK Hero";"FE 4";"M Senior";"26:43.0";"10:04.0";"2015-05-24T12:02:07.2330000";"ØSTERÅS";""
"30";"29";"Martin A";"Steen";"M";"NOR";"KROKKLEIVA";"FE 4";"M Senior";"26:45.0";"10:06.0";"2015-05-24T11:21:10.0390000";"KROKKLEIVA";""
"31";"41";"Eirik Lind";"Hånes";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"26:55.0";"10:16.0";"2015-05-24T11:26:56.2900000";"OSLO";""
"32";"27";"Torjus Røn";"Sonerud";"M";"NOR";"Lørenskog CK";"FE 4";"M Senior";"27:02.0";"10:23.0";"2015-05-24T11:19:24.7690000";"FINSTADJORDET";""
"33";"88";"Tommy";"Folkøy";"M";"NOR";"DRØBAK";"FE 4";"M Senior";"27:04.0";"10:25.0";"2015-05-24T11:50:23.6390000";"DRØBAK";""
"34";"164";"Jonas";"Olsson";"M";"NOR";"Hemsedal IL Sykkel / Mx-Training.Com";"FE 4";"M Senior";"27:10.0";"10:31.0";"2015-05-24T12:28:27.9510000";"HEMSEDAL";""
"35";"52";"Oscar";"Smith";"M";"NOR";"Kristiansands CK";"FE 4";"M Senior";"27:11.0";"10:32.0";"2015-05-24T11:32:10.5170000";"KRISTIANSAND S";""
"36";"9";"Aslak";"Mørstad";"M";"NOR";"Bjørndal IF Sykkel / Team Letth";"FE 4";"M Senior";"27:15.0";"10:36.0";"2015-05-24T11:10:52.0450000";"Oslo";""
"37";"47";"Nikolai";"Sele";"M";"NOR";"Nordfjord Grovsyklarlaug";"FE 4";"M Senior";"27:20.0";"10:41.0";"2015-05-24T11:29:55.9320000";"SANDANE";""
"38";"33";"Jonas";"Lundin";"M";"SWE";"OSLO";"FE 4";"M Senior";"27:24.0";"10:45.0";"2015-05-24T11:23:10.4400000";"OSLO";""
"39";"128";"Kristoffer";"Schie";"M";"NOR";"Nesodden SK";"FE 4";"M Senior";"27:26.0";"10:47.0";"2015-05-24T12:10:26.3710000";"NESODDTANGEN";""
"40";"46";"Anton";"Odbro";"M";"SWE";"Göteborgs Stigcyklister";"FE 4";"M Senior";"27:27.0";"10:48.0";"2015-05-24T11:29:34.5860000";"Göteborg";""
"41";"40";"Karsten";"Hjelseth";"M";"NOR";"OSLO";"FE 4";"M Senior";"27:28.0";"10:49.0";"2015-05-24T11:26:27.9250000";"Oslo";""
"42";"56";"Sander";"Solvær";"M";"NOR";"Kristiansands CK";"FE 4";"M Senior";"27:38.0";"10:59.0";"2015-05-24T11:34:37.3290000";"KRISTIANSAND S";""
"43";"49";"Anders Brun";"HENNUM";"M";"NOR";"NTG Lillehammer";"FE 4";"M Senior";"27:50.0";"11:11.0";"2015-05-24T11:31:11.2530000";"Lillehammer";""
"44";"34";"Tage Rickard";"Sundell";"M";"SWE";"SK Rye sykkel / Team Ibis";"FE 4";"M Senior";"28:02.0";"11:23.0";"2015-05-24T11:24:04.4290000";"LEIKANGER";""
"44";"155";"Steinar";"Willassen";"M";"NOR";"Hemsedal IL Sykkel";"FE 4";"M Senior";"28:02.0";"11:23.0";"2015-05-24T12:24:22.7520000";"Hemsedal";""
"46";"16";"Frank Jonny";"Brenno";"M";"NOR";"Andebarkji TSK";"FE 4";"M Senior";"28:05.0";"11:26.0";"2015-05-24T11:14:42.5050000";"NESBYEN";""
"47";"81";"Thomas";"Svendsen";"M";"NOR";"OSLO";"FE 4";"M Senior";"28:15.0";"11:36.0";"2015-05-24T11:47:17.5480000";"OSLO";""
"48";"132";"Manfred";"Kronbrink";"M";"SWE";"GÖTEBORG";"FE 4";"M Senior";"28:17.0";"11:38.0";"2015-05-24T12:12:47.9840000";"Göteborg";""
"49";"133";"George";"Jones";"M";"GBR";"Skullerud Sportsklubb";"FE 4";"M Senior";"28:18.0";"11:39.0";"2015-05-24T12:13:12.0990000";"Oslo";""
"50";"43";"Arild";"Gravdal";"M";"NOR";"Bergen MTB Klubb";"FE 4";"M Senior";"28:19.0";"11:40.0";"2015-05-24T11:28:36.6370000";"Øvre Ervik";""
"51";"38";"Stian";"Rånes";"M";"NOR";"Drammen CK";"FE 4";"M Senior";"28:21.0";"11:42.0";"2015-05-24T11:25:55.6010000";"Drammen";""
"52";"25";"Even";"Braaten";"M";"NOR";"IK Hero / Team Nullstress";"FE 4";"M Senior";"28:25.0";"11:46.0";"2015-05-24T11:19:00.1020000";"Oslo";""
"53";"30";"Olav";"Aga";"M";"NOR";"Bergen MTB Klubb";"FE 4";"M Senior";"28:27.0";"11:48.0";"2015-05-24T11:21:36.2620000";"BERGEN";""
"54";"28";"Petter";"Strøm";"M";"NOR";"Sogn CK / Sti5";"FE 4";"M Senior";"28:35.0";"11:56.0";"2015-05-24T11:20:56.2620000";"Sogndal";""
"55";"125";"Johannes";"LUND";"M";"NOR";"Sogn CK";"FE 4";"M Senior";"28:36.0";"11:57.0";"2015-05-24T12:09:33.5460000";"Kaupanger";""
"56";"68";"Sigurd Salberg";"PEDERSEN";"M";"NOR";"TVK";"FE 4";"M Senior";"28:37.0";"11:58.0";"2015-05-24T11:40:17.4410000";"Lillehammer";""
"57";"59";"Lars";"Stensløkken";"M";"NOR";"Lillehammer CK";"FE 4";"M Senior";"28:46.0";"12:07.0";"2015-05-24T11:36:40.2320000";"LILLEHAMMER";""
"58";"109";"Jørgen";"Tollefsrud";"M";"NOR";"Hasle-Løren IL / Team Letth";"FE 4";"M Senior";"28:49.0";"12:10.0";"2015-05-24T12:01:17.8220000";"Oslo";""
"59";"42";"Simen";"Thorvaldsen";"M";"NOR";"IK Hero / Merida";"FE 4";"M Senior";"28:51.0";"12:12.0";"2015-05-24T11:28:01.6440000";"OSLO";""
"60";"150";"Gaute Birkeland";"Kjellsen";"M";"NOR";"IF Frøy";"FE 4";"M Senior";"28:53.0";"12:14.0";"2015-05-24T12:21:23.0920000";"Oslo";""
"61";"115";"Kenneth";"Bjørseth";"M";"NOR";"Molde CK";"FE 4";"M Senior";"28:54.0";"12:15.0";"2015-05-24T12:04:35.8640000";"Molde";""
"61";"73";"Thomas";"Borthen";"M";"NOR";"Romeriksåsen SK";"FE 4";"M Senior";"28:54.0";"12:15.0";"2015-05-24T11:43:40.4780000";"Skedsmokorset";""
"63";"44";"Kristian";"Ertnes";"M";"NOR";"SOGNDAL";"FE 4";"M Senior";"29:17.0";"12:38.0";"2015-05-24T11:28:45.9660000";"Sogndal";""
"64";"183";"Bjørnar";"Tomassen";"M";"NOR";"Bergen MTB Klubb";"FE 4";"M Senior";"29:21.0";"12:42.0";"2015-05-24T12:38:42.5860000";"NESTTUN";""
"65";"120";"Michal";"Wiecyk";"M";"POL";"TRONDHEIM";"FE 4";"M Senior";"29:30.0";"12:51.0";"2015-05-24T12:07:40.8790000";"TRONDHEIM";""
"66";"67";"Jørgen";"Heir";"M";"NOR";"KONGSBERG";"FE 4";"M Senior";"29:32.0";"12:53.0";"2015-05-24T11:40:21.7660000";"Kongsberg";""
"67";"55";"Mads";"Pedersen";"M";"NOR";"Kristiansands CK";"FE 4";"M Senior";"29:44.0";"13:05.0";"2015-05-24T11:34:46.0780000";"KRISTIANSAND";""
"68";"145";"Lukasz";"Szewczyk";"M";"POL";"Tasta & omegn sykkelklubb / Baker Hughes";"FE 4";"M Senior";"29:54.0";"13:15.0";"2015-05-24T12:19:35.1900000";"SOLA";""
"69";"77";"Aleksander";"Ødegård";"M";"NOR";"Drammen CK";"FE 4";"M Senior";"30:03.0";"13:24.0";"2015-05-24T11:45:47.8840000";"KONGSBERG";""
"70";"57";"Truls Kristian";"Syvertsen";"M";"NOR";"Drammen CK";"FE 4";"M Senior";"30:05.0";"13:26.0";"2015-05-24T11:35:56.0760000";"Steinberg";""
"71";"162";"Martin Norgård";"Vermundsberget";"M";"NOR";"Birk Sport";"FE 4";"M Senior";"30:08.0";"13:29.0";"2015-05-24T12:28:11.8220000";"OSLO";""
"72";"106";"Christopher";"Condrup";"M";"NOR";"OSLO";"FE 4";"M Senior";"30:15.0";"13:36.0";"2015-05-24T12:00:12.8620000";"Oslo";""
"73";"100";"Geir";"Nummedal";"M";"NOR";"Voss MTB Klubb";"FE 4";"M Senior";"30:27.0";"13:48.0";"2015-05-24T11:57:39.1580000";"OSLO";""
"74";"36";"Petter";"Saleen";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"30:31.0";"13:52.0";"2015-05-24T11:25:11.4620000";"";""
"75";"76";"Øyvind";"Horgen";"M";"NOR";"Sande SpKl Sykkel";"FE 4";"M Senior";"30:32.0";"13:53.0";"2015-05-24T11:45:11.5710000";"SANDE I VESTFOLD";""
"76";"74";"Geir Vidar";"Bjørndalen";"M";"NOR";"Romeriksåsen SK";"FE 4";"M Senior";"30:36.0";"13:57.0";"2015-05-24T11:44:45.3580000";"Gjerdrum";""
"77";"60";"Andreas Kielland";"Hauge";"M";"NOR";"Solum TSK";"FE 4";"M Senior";"30:46.0";"14:07.0";"2015-05-24T11:37:12.2710000";"PORSGRUNN";""
"78";"69";"Peder";"Gaasø";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"30:50.0";"14:11.0";"2015-05-24T11:41:53.9610000";"OSLO";""
"79";"79";"Jostein";"Børresen";"M";"NOR";"Drammen CK / Nedre Buskerud Nerroverlag";"FE 4";"M Senior";"30:51.0";"14:12.0";"2015-05-24T11:47:05.3290000";"SOLBERGELVA";""
"80";"119";"Magnus";"Grönberg";"M";"NOR";"Hemsedal IL Sykkel";"FE 4";"M Senior";"30:53.0";"14:14.0";"2015-05-24T12:06:17.2990000";"Hemsedal";""
"80";"50";"Peter";"Lomsdalen";"M";"NOR";"Hadeland CK";"FE 4";"M Senior";"30:53.0";"14:14.0";"2015-05-24T11:32:41.1590000";"ENGER";""
"82";"113";"Rune";"Tangen";"M";"NOR";"Romeriksåsen SK";"FE 4";"M Senior";"30:54.0";"14:15.0";"2015-05-24T12:04:10.3140000";"Gjerdrum";""
"83";"158";"Trygve August";"Nyborg";"M";"NOR";"OSLO";"FE 4";"M Senior";"31:01.0";"14:22.0";"2015-05-24T12:26:33.8110000";"Oslo";""
"84";"72";"Leiv";"Tvenning";"M";"NOR";"Bergen MTB Klubb";"FE 4";"M Senior";"31:22.0";"14:43.0";"2015-05-24T11:43:56.4280000";"BERGEN";""
"85";"62";"Jørgen Dølvik";"Husbyn";"M";"NOR";"Nordfjord Grovsyklarlaug";"FE 4";"M Senior";"31:30.0";"14:51.0";"2015-05-24T11:39:30.9150000";"Sandane";""
"86";"114";"Magnus Kalstad";"Forseth";"M";"NOR";"LILLEHAMMER";"FE 4";"M Senior";"31:32.0";"14:53.0";"2015-05-24T12:04:49.9880000";"LILLEHAMMER";""
